order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
2499814,25227,19,6,12,5.0,83,7,1,4,produce,fresh vegetables
70331,201337,2,3,15,30.0,120,3,0,16,dairy eggs,yogurt
220754,139107,9,0,9,7.0,17,21,0,13,pantry,baking ingredients
97314,30113,8,1,13,11.0,121,23,0,14,breakfast,cereal
1196870,23327,17,5,15,6.0,27,7,1,5,alcohol,beers coolers
2466009,77102,1,0,15,0.0,120,9,0,16,dairy eggs,yogurt
279876,188291,42,6,8,4.0,83,4,1,4,produce,fresh vegetables
1722335,117664,14,3,11,11.0,24,11,1,4,produce,fresh fruits
3256323,135091,4,3,9,8.0,130,12,0,14,breakfast,hot cereal pancake mixes
1497492,29167,20,5,10,4.0,83,18,1,4,produce,fresh vegetables
3378193,162962,32,1,10,20.0,53,3,1,16,dairy eggs,cream
3164651,49818,23,2,14,2.0,91,5,1,16,dairy eggs,soy lactosefree
648932,25971,10,2,17,30.0,115,2,1,7,beverages,water seltzer sparkling water
903793,188743,18,6,10,15.0,72,3,0,13,pantry,condiments
493227,146466,13,3,17,16.0,53,10,0,16,dairy eggs,cream
829934,103579,6,3,22,30.0,23,3,1,19,snacks,popcorn jerky
849608,161063,22,6,16,12.0,21,3,0,16,dairy eggs,packaged cheese
1257766,200961,5,3,14,9.0,86,8,0,16,dairy eggs,eggs
2347149,54509,4,6,15,13.0,106,1,1,12,meat seafood,hot dogs bacon sausage
3003347,17354,1,4,10,0.0,25,35,0,11,personal care,soap
1280380,53637,37,1,10,3.0,37,7,1,1,frozen,ice cream ice
1079308,169223,6,2,15,6.0,30,3,1,6,international,latino foods
784484,168940,24,0,13,4.0,116,6,1,1,frozen,frozen produce
1975522,111011,12,0,11,14.0,129,9,1,1,frozen,frozen appetizers sides
2116639,203166,44,1,17,4.0,120,8,1,16,dairy eggs,yogurt
1351783,136651,86,5,20,2.0,33,7,1,6,international,kosher foods
359565,44539,3,6,13,30.0,24,6,1,4,produce,fresh fruits
1216767,69978,3,3,20,4.0,123,4,0,4,produce,packaged vegetables fruits
1930500,185412,29,6,13,30.0,83,1,1,4,produce,fresh vegetables
1146492,34268,13,1,11,8.0,24,1,1,4,produce,fresh fruits
1341310,108595,3,0,16,16.0,14,9,0,20,deli,tofu meat alternatives
3158158,130723,25,1,13,19.0,94,16,1,7,beverages,tea
1435875,176576,65,2,12,7.0,98,18,1,7,beverages,juice nectars
2998750,132083,1,0,14,0.0,120,3,0,16,dairy eggs,yogurt
827218,41952,36,1,12,4.0,116,1,1,1,frozen,frozen produce
924025,111166,4,4,8,16.0,81,18,0,15,canned goods,canned jarred vegetables
2318830,19747,15,0,10,9.0,67,12,1,20,deli,fresh dips tapenades
1452807,97054,24,5,11,15.0,83,4,1,4,produce,fresh vegetables
29972,126495,31,0,9,7.0,120,2,1,16,dairy eggs,yogurt
2689310,146433,4,0,11,6.0,24,5,1,4,produce,fresh fruits
369834,115193,1,2,13,0.0,86,7,0,16,dairy eggs,eggs
1683526,58421,19,0,13,7.0,91,3,1,16,dairy eggs,soy lactosefree
2302072,36507,14,0,12,6.0,123,3,0,4,produce,packaged vegetables fruits
3319475,171505,8,5,12,5.0,37,18,1,1,frozen,ice cream ice
367634,149662,3,4,20,30.0,129,23,0,1,frozen,frozen appetizers sides
487022,124815,2,5,19,12.0,127,3,0,11,personal care,body lotions soap
225586,1584,20,1,19,3.0,131,8,1,9,dry goods pasta,dry pasta
1445806,57718,18,0,14,6.0,45,6,1,19,snacks,candy chocolate
1297354,106179,43,5,9,6.0,115,1,1,7,beverages,water seltzer sparkling water
285462,75869,10,6,9,5.0,123,2,1,4,produce,packaged vegetables fruits
504039,11699,8,1,12,29.0,81,9,0,15,canned goods,canned jarred vegetables
605189,183491,18,1,9,28.0,32,11,1,4,produce,packaged produce
3011258,130562,9,1,23,8.0,83,4,1,4,produce,fresh vegetables
1871720,170455,13,5,14,7.0,46,7,0,19,snacks,mint gum
2112725,128807,16,3,14,2.0,37,8,0,1,frozen,ice cream ice
1993632,194292,10,4,18,13.0,91,14,1,16,dairy eggs,soy lactosefree
2916172,158081,13,3,14,9.0,116,10,0,1,frozen,frozen produce
2431220,13522,20,0,23,14.0,114,31,1,17,household,cleaning products
1894868,127034,31,6,10,1.0,83,5,1,4,produce,fresh vegetables
2937045,203193,78,4,11,5.0,24,2,1,4,produce,fresh fruits
790903,129928,38,6,23,5.0,96,104,1,20,deli,lunch meat
1313375,51709,14,1,7,7.0,31,3,0,7,beverages,refrigerated
1325793,11420,10,1,16,16.0,49,9,0,12,meat seafood,packaged poultry
2920259,35174,5,2,14,11.0,117,7,1,19,snacks,nuts seeds dried fruit
222595,135044,8,1,9,11.0,112,5,1,3,bakery,bread
2605102,93519,67,5,9,1.0,24,1,1,4,produce,fresh fruits
3180276,73869,5,2,15,0.0,100,2,1,21,missing,missing
342001,85523,14,6,14,7.0,16,25,1,4,produce,fresh herbs
231025,25326,2,1,18,8.0,121,13,0,14,breakfast,cereal
1836692,110436,11,1,8,22.0,24,8,1,4,produce,fresh fruits
1734399,132519,16,2,14,13.0,106,16,0,12,meat seafood,hot dogs bacon sausage
2799455,155419,23,1,14,2.0,83,4,0,4,produce,fresh vegetables
1849189,129098,5,4,1,30.0,84,33,0,16,dairy eggs,milk
2672891,36171,26,0,21,7.0,67,21,1,20,deli,fresh dips tapenades
616105,183115,5,6,10,17.0,107,15,0,19,snacks,chips pretzels
2702607,44920,1,3,15,0.0,131,10,0,9,dry goods pasta,dry pasta
748281,30522,43,2,15,8.0,4,27,0,9,dry goods pasta,instant foods
2551900,141752,28,1,15,12.0,116,7,0,1,frozen,frozen produce
2084059,107003,40,4,10,9.0,38,4,1,1,frozen,frozen meals
3235110,27468,1,4,13,0.0,83,8,0,4,produce,fresh vegetables
900150,37134,19,6,20,5.0,54,8,1,17,household,paper goods
2461454,199979,32,3,15,8.0,83,2,1,4,produce,fresh vegetables
226425,27017,2,4,11,24.0,96,12,1,20,deli,lunch meat
3056610,3406,18,4,17,14.0,110,2,1,13,pantry,pickled goods olives
3116912,34654,22,1,15,6.0,26,30,1,7,beverages,coffee
486953,11083,28,5,14,30.0,47,32,0,11,personal care,vitamins supplements
1346754,183416,39,1,9,7.0,83,4,1,4,produce,fresh vegetables
362536,15016,5,1,11,24.0,85,19,0,17,household,food storage
405598,177744,7,3,12,6.0,83,6,0,4,produce,fresh vegetables
2568134,113066,50,3,12,7.0,107,4,1,19,snacks,chips pretzels
622805,29583,11,6,10,3.0,54,1,0,17,household,paper goods
2278466,108958,35,3,12,16.0,107,16,1,19,snacks,chips pretzels
2426870,188573,13,4,7,13.0,52,18,1,1,frozen,frozen breakfast
2799443,151846,37,5,15,5.0,26,1,1,7,beverages,coffee
1016810,29052,2,1,10,14.0,16,10,0,4,produce,fresh herbs
1967156,22720,3,3,6,19.0,24,6,1,4,produce,fresh fruits
1735279,169901,52,3,16,6.0,75,17,1,17,household,laundry
127673,52814,20,3,19,5.0,24,13,1,4,produce,fresh fruits
1142689,185842,15,6,14,13.0,86,1,1,16,dairy eggs,eggs
2095381,126070,6,0,12,14.0,83,5,1,4,produce,fresh vegetables
2482548,173285,11,3,13,5.0,88,8,1,13,pantry,spreads
1523910,34475,7,5,15,3.0,83,8,0,4,produce,fresh vegetables
1284743,104082,4,1,14,4.0,83,9,0,4,produce,fresh vegetables
1504644,73332,7,5,7,8.0,24,7,1,4,produce,fresh fruits
3037097,137153,6,4,13,23.0,54,1,1,17,household,paper goods
2784883,174454,31,5,9,9.0,123,1,1,4,produce,packaged vegetables fruits
789713,137429,29,5,14,8.0,115,12,1,7,beverages,water seltzer sparkling water
73283,20283,41,3,14,20.0,115,2,1,7,beverages,water seltzer sparkling water
1153189,116209,6,3,11,13.0,45,9,1,19,snacks,candy chocolate
2478127,86846,3,6,12,30.0,34,1,0,1,frozen,frozen meat seafood
2518981,150057,3,6,22,5.0,83,7,1,4,produce,fresh vegetables
2700900,48172,15,2,7,9.0,69,11,1,15,canned goods,soup broth bouillon
1069157,176904,6,1,9,3.0,32,1,1,4,produce,packaged produce
2183133,79241,22,1,13,4.0,120,23,1,16,dairy eggs,yogurt
409585,36118,11,4,9,10.0,83,6,1,4,produce,fresh vegetables
2960064,44749,13,5,11,2.0,93,5,1,3,bakery,breakfast bakery
1888303,63752,8,5,16,21.0,106,2,1,12,meat seafood,hot dogs bacon sausage
3193851,173699,45,6,22,5.0,45,8,1,19,snacks,candy chocolate
3384452,79783,7,0,21,6.0,96,2,1,20,deli,lunch meat
3169465,170548,50,5,11,1.0,21,7,1,16,dairy eggs,packaged cheese
1240548,38752,2,1,0,9.0,24,5,1,4,produce,fresh fruits
1417033,163519,10,1,11,30.0,116,6,0,1,frozen,frozen produce
740121,198438,5,4,9,4.0,85,13,1,17,household,food storage
1120910,201792,2,3,13,9.0,120,1,0,16,dairy eggs,yogurt
2129066,91129,33,1,16,10.0,62,5,1,5,alcohol,white wines
459885,154450,2,3,17,30.0,91,2,0,16,dairy eggs,soy lactosefree
85543,11206,6,0,10,30.0,7,2,0,12,meat seafood,packaged meat
338853,194520,56,0,20,5.0,83,5,1,4,produce,fresh vegetables
2831899,127821,2,5,17,30.0,83,11,0,4,produce,fresh vegetables
1682622,115902,27,1,10,5.0,83,14,1,4,produce,fresh vegetables
662170,3309,10,0,10,13.0,24,16,1,4,produce,fresh fruits
1642671,160326,19,1,11,7.0,115,1,0,7,beverages,water seltzer sparkling water
326851,156964,34,0,15,2.0,88,8,1,13,pantry,spreads
1146803,184639,21,6,10,7.0,92,14,0,18,babies,baby food formula
549512,26581,8,5,18,16.0,92,1,1,18,babies,baby food formula
1030920,164130,32,2,7,3.0,84,12,0,16,dairy eggs,milk
1372291,69581,11,2,15,11.0,45,2,0,19,snacks,candy chocolate
1319980,121860,24,6,12,2.0,83,5,0,4,produce,fresh vegetables
2425135,105213,7,5,11,3.0,24,15,1,4,produce,fresh fruits
998985,193299,3,1,18,7.0,112,3,1,3,bakery,bread
2916627,8141,37,4,9,9.0,3,1,1,19,snacks,energy granola bars
2356062,13859,16,2,17,6.0,30,12,1,6,international,latino foods
534799,70899,54,5,13,3.0,107,6,1,19,snacks,chips pretzels
2419118,175197,34,0,11,0.0,129,2,1,1,frozen,frozen appetizers sides
954169,186403,2,1,15,8.0,32,2,0,4,produce,packaged produce
2049072,115531,8,4,15,15.0,92,34,0,18,babies,baby food formula
2073585,187716,29,5,14,4.0,83,11,1,4,produce,fresh vegetables
2273778,166702,4,3,9,4.0,83,6,0,4,produce,fresh vegetables
1730697,9786,6,2,8,15.0,24,2,1,4,produce,fresh fruits
220579,90993,2,4,9,30.0,32,2,0,4,produce,packaged produce
955251,125214,5,2,11,16.0,35,9,1,12,meat seafood,poultry counter
1756939,45498,27,4,9,9.0,92,6,1,18,babies,baby food formula
2062700,157369,39,3,13,4.0,100,3,0,21,missing,missing
2424220,97255,7,1,8,22.0,123,9,0,4,produce,packaged vegetables fruits
412922,36604,9,0,13,17.0,69,4,0,15,canned goods,soup broth bouillon
3084846,1427,40,6,18,2.0,94,5,1,7,beverages,tea
2575976,118336,17,2,3,8.0,84,1,1,16,dairy eggs,milk
1630779,7557,19,1,12,15.0,79,3,1,1,frozen,frozen pizza
1100717,104121,6,0,9,14.0,115,11,1,7,beverages,water seltzer sparkling water
3353126,169410,16,3,11,9.0,37,28,1,1,frozen,ice cream ice
62409,145002,9,0,14,7.0,26,15,1,7,beverages,coffee
2315065,186276,1,4,19,0.0,59,3,0,15,canned goods,canned meals beans
3040230,45071,12,4,20,12.0,21,29,1,16,dairy eggs,packaged cheese
2306438,94005,12,0,12,6.0,67,7,0,20,deli,fresh dips tapenades
1918351,51343,25,6,11,5.0,89,3,1,13,pantry,salad dressing toppings
1589943,199384,25,6,14,2.0,63,16,0,9,dry goods pasta,grains rice dried goods
3304871,185713,1,6,15,0.0,83,17,0,4,produce,fresh vegetables
511808,122132,4,2,18,13.0,24,4,1,4,produce,fresh fruits
1444260,82836,1,1,14,0.0,123,8,0,4,produce,packaged vegetables fruits
1645242,94686,49,6,9,4.0,92,10,1,18,babies,baby food formula
699391,44612,6,1,14,17.0,69,4,0,15,canned goods,soup broth bouillon
101343,178673,7,2,9,16.0,120,2,1,16,dairy eggs,yogurt
660108,149034,7,5,11,11.0,84,1,1,16,dairy eggs,milk
2089055,173379,24,1,15,7.0,69,13,1,15,canned goods,soup broth bouillon
1150470,122607,4,0,13,30.0,116,9,1,1,frozen,frozen produce
2582987,135878,3,6,13,30.0,69,6,0,15,canned goods,soup broth bouillon
3155611,149451,21,3,11,2.0,84,2,1,16,dairy eggs,milk
278401,119748,35,0,10,3.0,2,4,1,16,dairy eggs,specialty cheeses
314731,130851,5,2,10,30.0,120,10,0,16,dairy eggs,yogurt
2621142,25323,16,2,7,8.0,123,4,1,4,produce,packaged vegetables fruits
2110028,29752,2,6,15,14.0,66,9,0,6,international,asian foods
1793622,204549,11,1,9,15.0,17,20,1,13,pantry,baking ingredients
3298499,5249,10,3,13,14.0,24,11,1,4,produce,fresh fruits
2686497,5540,16,1,13,7.0,130,4,1,14,breakfast,hot cereal pancake mixes
14179,203166,15,5,14,5.0,53,3,1,16,dairy eggs,cream
1903092,125687,17,1,14,28.0,108,1,0,16,dairy eggs,other creams cheeses
1668780,171860,15,0,11,17.0,38,18,0,1,frozen,frozen meals
259838,194705,1,5,13,0.0,49,4,0,12,meat seafood,packaged poultry
1805638,106930,7,6,13,8.0,42,8,1,1,frozen,frozen vegan vegetarian
1319097,34322,24,4,15,5.0,77,7,1,7,beverages,soft drinks
373264,20427,25,0,23,18.0,112,3,1,3,bakery,bread
1585199,137379,56,4,12,0.0,24,6,1,4,produce,fresh fruits
467707,4934,17,5,15,4.0,83,3,1,4,produce,fresh vegetables
2660910,163856,1,2,19,0.0,51,2,0,13,pantry,preserved dips spreads
531621,147855,32,0,15,8.0,123,4,1,4,produce,packaged vegetables fruits
693901,131266,2,1,16,3.0,115,1,0,7,beverages,water seltzer sparkling water
3091671,26328,8,1,9,30.0,90,2,1,7,beverages,cocoa drink mixes
1269473,75497,37,6,16,13.0,19,25,1,13,pantry,oils vinegars
903552,204760,2,3,10,30.0,38,2,1,1,frozen,frozen meals
2923862,37947,7,6,9,20.0,78,8,1,19,snacks,crackers
3298927,32918,11,3,12,1.0,93,5,1,3,bakery,breakfast bakery
269485,137629,24,1,15,5.0,67,1,0,20,deli,fresh dips tapenades
1515067,167779,36,0,11,11.0,83,4,1,4,produce,fresh vegetables
358277,140969,58,2,18,2.0,120,4,1,16,dairy eggs,yogurt
3107118,136787,10,5,17,23.0,32,4,1,4,produce,packaged produce
1459991,109988,37,4,14,7.0,117,3,1,19,snacks,nuts seeds dried fruit
1697207,106876,6,0,13,2.0,67,8,1,20,deli,fresh dips tapenades
2813801,38738,14,5,9,30.0,52,5,0,1,frozen,frozen breakfast
1639108,79580,23,1,16,8.0,83,8,0,4,produce,fresh vegetables
835115,26261,33,6,10,7.0,112,8,1,3,bakery,bread
2111129,33481,25,6,13,7.0,86,11,1,16,dairy eggs,eggs
2589252,184928,6,1,16,4.0,108,9,0,16,dairy eggs,other creams cheeses
1745329,29548,24,0,16,15.0,83,8,1,4,produce,fresh vegetables
1811458,68028,1,3,8,0.0,32,10,0,4,produce,packaged produce
517246,8723,12,1,10,0.0,115,1,1,7,beverages,water seltzer sparkling water
662285,33251,2,2,17,30.0,83,1,0,4,produce,fresh vegetables
3063475,3807,36,6,21,6.0,31,1,1,7,beverages,refrigerated
2566034,96727,33,5,13,5.0,120,6,1,16,dairy eggs,yogurt
3014125,99887,78,4,14,3.0,24,5,1,4,produce,fresh fruits
2871676,78780,20,4,17,4.0,21,8,1,16,dairy eggs,packaged cheese
2750436,78803,11,0,16,30.0,130,4,1,14,breakfast,hot cereal pancake mixes
2805432,175330,17,2,22,11.0,123,9,0,4,produce,packaged vegetables fruits
1897676,184873,21,1,20,10.0,83,13,1,4,produce,fresh vegetables
2266249,112274,33,0,14,3.0,2,6,0,16,dairy eggs,specialty cheeses
931385,46780,9,0,7,2.0,37,6,0,1,frozen,ice cream ice
2678876,47128,16,1,9,7.0,81,17,0,15,canned goods,canned jarred vegetables
1754844,149697,1,6,12,0.0,24,10,0,4,produce,fresh fruits
1343871,44614,25,5,20,5.0,24,1,1,4,produce,fresh fruits
3007880,23044,3,3,15,13.0,81,9,0,15,canned goods,canned jarred vegetables
219626,6517,15,0,11,30.0,52,12,1,1,frozen,frozen breakfast
2264323,36376,17,0,13,11.0,31,3,1,7,beverages,refrigerated
2419065,192740,6,2,15,23.0,53,8,1,16,dairy eggs,cream
1556896,56014,27,5,14,13.0,114,1,1,17,household,cleaning products
3403823,81877,24,5,7,16.0,123,1,1,4,produce,packaged vegetables fruits
1087201,118860,34,5,22,6.0,120,9,1,16,dairy eggs,yogurt
2744424,166028,17,5,14,4.0,6,4,0,2,other,other
2353837,83659,64,2,23,6.0,21,11,1,16,dairy eggs,packaged cheese
2640258,134847,20,6,14,4.0,70,4,1,11,personal care,digestion
1638254,43817,13,5,8,9.0,91,1,1,16,dairy eggs,soy lactosefree
302360,57287,15,3,16,5.0,83,1,0,4,produce,fresh vegetables
2752358,25854,11,0,13,8.0,24,11,0,4,produce,fresh fruits
1412642,41642,21,2,15,7.0,81,10,0,15,canned goods,canned jarred vegetables
1842221,158033,2,4,13,0.0,19,2,1,13,pantry,oils vinegars
1611414,86889,12,6,14,30.0,37,7,0,1,frozen,ice cream ice
1365019,187891,31,2,21,3.0,69,8,0,15,canned goods,soup broth bouillon
46433,141897,5,2,15,7.0,115,1,1,7,beverages,water seltzer sparkling water
3232315,91568,22,0,11,8.0,84,10,1,16,dairy eggs,milk
2500512,41937,3,0,7,30.0,84,1,1,16,dairy eggs,milk
2020225,46237,17,4,8,14.0,16,8,1,4,produce,fresh herbs
3137885,182963,20,2,14,11.0,37,5,1,1,frozen,ice cream ice
3009980,49928,2,2,0,30.0,97,3,0,13,pantry,baking supplies decor
5383,25902,18,5,9,14.0,26,5,1,7,beverages,coffee
2914785,75488,5,4,15,3.0,24,1,0,4,produce,fresh fruits
2564966,86946,4,4,10,2.0,123,11,0,4,produce,packaged vegetables fruits
304458,67123,6,3,17,8.0,112,18,1,3,bakery,bread
3401186,7482,8,4,17,5.0,115,1,1,7,beverages,water seltzer sparkling water
2750127,131797,14,4,15,8.0,117,4,1,19,snacks,nuts seeds dried fruit
1722759,79708,98,6,14,1.0,128,9,0,3,bakery,tortillas flat bread
2932602,160880,11,3,18,30.0,116,7,0,1,frozen,frozen produce
475454,66918,56,2,15,1.0,19,6,0,13,pantry,oils vinegars
1837102,128050,15,6,12,7.0,78,3,1,19,snacks,crackers
1238597,122233,97,0,16,3.0,120,23,1,16,dairy eggs,yogurt
1289108,70160,5,3,14,5.0,19,2,0,13,pantry,oils vinegars
2160727,125518,10,2,18,9.0,83,7,1,4,produce,fresh vegetables
3347972,105213,16,1,9,2.0,123,20,1,4,produce,packaged vegetables fruits
2391186,194387,6,0,9,1.0,83,2,0,4,produce,fresh vegetables
1362033,111805,3,1,9,7.0,24,16,1,4,produce,fresh fruits
3130890,54664,12,0,12,5.0,24,2,1,4,produce,fresh fruits
1016144,126428,4,3,23,19.0,116,2,1,1,frozen,frozen produce
2213267,123159,7,5,17,0.0,66,5,1,6,international,asian foods
949181,146874,9,6,16,13.0,50,7,0,19,snacks,fruit vegetable snacks
2450115,86605,2,1,9,30.0,24,13,0,4,produce,fresh fruits
185749,183104,1,1,16,0.0,35,13,0,12,meat seafood,poultry counter
797834,11666,7,2,10,4.0,115,4,0,7,beverages,water seltzer sparkling water
767601,95004,4,6,17,12.0,89,18,0,13,pantry,salad dressing toppings
960905,104288,68,0,15,13.0,24,34,1,4,produce,fresh fruits
369168,47937,4,2,11,17.0,32,11,0,4,produce,packaged produce
87295,43932,8,6,12,2.0,69,24,0,15,canned goods,soup broth bouillon
2196574,63216,32,4,14,7.0,78,6,1,19,snacks,crackers
2206593,137413,19,3,15,6.0,45,1,1,19,snacks,candy chocolate
2774077,186982,4,6,14,9.0,21,3,1,16,dairy eggs,packaged cheese
1824088,196702,10,3,8,12.0,78,8,1,19,snacks,crackers
870523,92511,5,1,21,14.0,83,12,1,4,produce,fresh vegetables
2588302,199155,13,5,10,6.0,24,11,1,4,produce,fresh fruits
1102549,150673,1,2,18,0.0,35,11,0,12,meat seafood,poultry counter
1005463,153893,6,4,18,0.0,106,2,0,12,meat seafood,hot dogs bacon sausage
1389302,63810,14,0,16,0.0,24,1,1,4,produce,fresh fruits
501805,174795,22,0,12,15.0,84,1,1,16,dairy eggs,milk
2612655,184223,1,1,11,0.0,84,7,0,16,dairy eggs,milk
1430785,31607,54,4,9,7.0,115,7,1,7,beverages,water seltzer sparkling water
1223023,114028,25,5,19,12.0,24,2,0,4,produce,fresh fruits
1064165,158739,16,2,8,9.0,50,1,1,19,snacks,fruit vegetable snacks
2171083,71198,22,3,17,13.0,31,9,1,7,beverages,refrigerated
534285,21651,68,5,7,5.0,112,5,1,3,bakery,bread
488463,178595,1,1,15,0.0,83,5,0,4,produce,fresh vegetables
504484,139220,5,1,14,28.0,131,3,1,9,dry goods pasta,dry pasta
2070734,34077,54,6,11,5.0,24,6,1,4,produce,fresh fruits
1254701,204513,24,0,15,3.0,106,13,1,12,meat seafood,hot dogs bacon sausage
2622835,98516,14,2,14,13.0,112,9,1,3,bakery,bread
1914983,169594,8,4,23,7.0,98,9,1,7,beverages,juice nectars
3391305,149379,3,2,5,30.0,84,9,1,16,dairy eggs,milk
1833012,88240,2,4,18,2.0,45,6,1,19,snacks,candy chocolate
512653,70971,6,2,5,7.0,46,4,1,19,snacks,mint gum
3063594,85296,85,5,13,7.0,83,5,1,4,produce,fresh vegetables
1751468,11375,26,1,15,8.0,123,15,1,4,produce,packaged vegetables fruits
453351,126187,12,5,13,18.0,41,4,1,8,pets,cat food care
3158299,168263,2,3,10,30.0,9,4,0,9,dry goods pasta,pasta sauce
2353905,157503,6,6,15,5.0,77,10,0,7,beverages,soft drinks
1059569,162866,13,0,10,30.0,81,16,0,15,canned goods,canned jarred vegetables
2038638,37795,28,3,11,2.0,123,8,1,4,produce,packaged vegetables fruits
2267693,133954,17,3,16,4.0,83,1,1,4,produce,fresh vegetables
3161536,31552,45,1,12,3.0,83,15,1,4,produce,fresh vegetables
3148301,115731,6,3,10,8.0,9,16,1,9,dry goods pasta,pasta sauce
508283,91367,12,5,15,11.0,75,2,1,17,household,laundry
1847405,54425,24,6,18,2.0,48,11,1,14,breakfast,breakfast bars pastries
3100181,167350,11,6,9,6.0,36,4,1,16,dairy eggs,butter
1394808,54688,18,6,11,1.0,17,6,0,13,pantry,baking ingredients
1683932,118134,42,4,7,7.0,83,6,1,4,produce,fresh vegetables
89632,61543,53,6,11,3.0,120,14,0,16,dairy eggs,yogurt
1621304,38469,23,0,12,8.0,24,15,1,4,produce,fresh fruits
2411157,151470,27,6,15,6.0,112,26,0,3,bakery,bread
134498,205090,3,3,8,15.0,61,9,0,19,snacks,cookies cakes
2292727,127726,5,1,20,1.0,16,20,1,4,produce,fresh herbs
3210293,147521,30,0,15,7.0,24,2,1,4,produce,fresh fruits
2243017,164196,2,0,14,30.0,83,3,1,4,produce,fresh vegetables
1500997,57016,5,6,17,9.0,84,8,0,16,dairy eggs,milk
3252256,60271,10,6,5,30.0,31,10,0,7,beverages,refrigerated
251483,18649,2,0,15,30.0,83,6,0,4,produce,fresh vegetables
2703923,51378,6,6,23,5.0,49,8,1,12,meat seafood,packaged poultry
1195718,192584,33,1,18,11.0,117,17,1,19,snacks,nuts seeds dried fruit
1311440,89871,14,4,6,12.0,24,6,1,4,produce,fresh fruits
2842374,35970,16,0,11,10.0,108,15,0,16,dairy eggs,other creams cheeses
858192,61332,3,5,0,12.0,88,6,0,13,pantry,spreads
1665870,169402,2,6,17,25.0,58,15,0,1,frozen,frozen breads doughs
590452,36048,2,6,21,13.0,54,1,0,17,household,paper goods
859001,88106,10,2,8,12.0,92,10,0,18,babies,baby food formula
281939,67433,21,2,23,2.0,84,1,1,16,dairy eggs,milk
3036240,15518,12,1,12,30.0,1,21,0,20,deli,prepared soups salads
233704,65625,33,5,9,10.0,81,11,1,15,canned goods,canned jarred vegetables
3175900,19289,8,4,15,21.0,78,6,0,19,snacks,crackers
790718,125400,3,0,20,1.0,86,4,0,16,dairy eggs,eggs
374926,195535,25,1,7,0.0,112,2,1,3,bakery,bread
2050709,150100,58,4,14,5.0,104,5,1,13,pantry,spices seasonings
1548241,144303,15,5,13,7.0,69,2,0,15,canned goods,soup broth bouillon
1271862,177516,1,0,19,0.0,16,4,0,4,produce,fresh herbs
366477,118056,8,3,15,30.0,21,8,1,16,dairy eggs,packaged cheese
857380,131144,9,6,16,30.0,21,24,0,16,dairy eggs,packaged cheese
1252427,142487,38,2,8,8.0,53,6,1,16,dairy eggs,cream
141013,14199,7,0,12,4.0,107,11,0,19,snacks,chips pretzels
2898716,76330,9,3,8,30.0,106,9,1,12,meat seafood,hot dogs bacon sausage
1651511,74564,23,6,15,6.0,123,15,1,4,produce,packaged vegetables fruits
2407697,1018,54,5,19,2.0,72,1,1,13,pantry,condiments
878029,194379,31,2,17,10.0,37,25,0,1,frozen,ice cream ice
975666,39975,5,2,13,22.0,123,1,1,4,produce,packaged vegetables fruits
1982942,68392,49,0,21,9.0,116,15,1,1,frozen,frozen produce
1408963,144137,9,4,20,26.0,120,2,1,16,dairy eggs,yogurt
